87.4849964668897,179.798429834288,91.7405052109019,89.4265953135084,79.0478096663514,84.0146405600642,92.6154385512997,122.908753271881,188.624587624782,204.517328164279,177.113602492331,216.179721957237,180.010144030599,177.915212260226,241.85315160312,199.112186704302,225.87783410882,221.787429187338,214.102477043069,259.098839583693,186.164759723835,259.681324255692,303.421907690159,208.172111036939
83.3384909678555,168.317896507341,84.543688687213,83.7309282719797,74.8268103900868,81.0048100036357,88.5920577127236,119.541784743266,180.046684849274,187.897820894315,164.492199351892,199.838182510264,169.101899347069,167.354742037282,230.776433685946,188.887579928176,218.394405266391,199.624476649263,197.163125881482,242.147552302201,174.739339444798,241.808458329215,296.678939106455,205.14987767863
81.1923932394904,161.460165895345,82.2451660500669,80.7267690390156,72.6381954437435,79.3417531084878,86.4138450300239,117.741809282161,176.384566248324,181.829883198455,158.461795034405,192.942407796216,164.991484046087,163.19647282091,226.015011557187,185.970085350473,216.941952875591,193.786931620344,191.390429791514,234.051600705297,169.782110566659,235.172024746549,293.947848622509,205.647946331271
81.6310030894373,161.772661795574,80.8231950618631,52.7540368909677,72.2248950814524,78.2074720949759,85.7303153744618,116.443845438061,136.794251363766,133.95177833642,121.043263401797,148.709377307514,121.745017786275,162.369428202698,183.351671346068,185.125250700599,169.478284334024,145.939370148786,145.535945718664,233.230271266991,169.960461739399,234.89423570681,295.171267069777,208.106553074989
81.6982780977687,160.582009278727,80.0245673812485,49.4148842998272,71.532906563545,78.3204824080876,84.5906878070395,115.493476085135,136.288153260215,133.95185534364,120.406159410054,148.913982323593,122.166640559935,160.809674991948,179.784098966517,185.376683162215,168.299419927301,143.242559318109,142.724905734496,232.241995031717,169.43400982065,233.167894228207,293.852775807067,206.5685259838
81.3452245019565,157.402831650214,79.0647350398772,48.9266736973899,70.53771906889,77.5839020839417,85.1009191178115,111.243427629734,136.705342439141,133.459698508563,119.8358338974,146.301773406073,121.981198611245,160.257245650831,177.705932091887,183.046571962117,170.512816148492,142.837443141288,141.804059790052,232.335810444727,169.230760563821,232.52220769951,292.959574161108,206.596493671015
124.153283415334,195.158832432446,114.556307864876,98.9914254868043,92.8408490953952,108.167759397453,119.225462292761,150.644504111071,214.170874318197,226.894274078182,183.723891545088,147.056029303198,208.464759884807,212.564648698384,227.051653643455,217.003910818874,236.817619798666,212.246788977419,209.247413706523,265.058613699268,200.163950763593,238.877010701551,327.813642140323,251.631254036599
114.571767636558,192.947377385675,100.799007896611,84.9289583539427,84.9384350776744,100.218372601658,110.099004954463,150.826731940507,196.608643695085,215.072987697283,194.294831390069,146.708634697033,203.014198940661,209.30181331974,219.863635016912,214.260033339328,254.238002424903,225.107657076487,226.011302953434,261.992106603586,202.731982476746,243.415902515156,324.780316849344,244.31643454491
111.657400076913,193.660389193003,97.7344155762545,81.4146354666781,83.1841519408749,98.4075555682833,110.007035384123,147.748282039368,193.686456065446,211.290134194452,192.790589864073,145.820355106268,199.943872485519,208.077578733311,218.907491854674,213.576291806624,259.812174888491,228.024431222603,222.341769017597,264.446145375527,202.303348786682,244.682485070173,323.804742580101,238.528274322003
53.1456554522871,111.654012944712,47.6783016635684,44.0558333277868,42.3211616153957,42.6467342396607,51.4143549321258,69.1697050322206,132.964161722713,120.911738332285,109.314924042817,131.609583381294,107.017472656923,111.173173703921,171.508903991312,139.551518100191,153.37125215232,129.680770500707,127.638333659864,174.343024476167,116.848933356678,163.384194735511,215.785113336256,152.900927983191
53.8191107067027,106.534803895891,47.9684497874536,44.1491377239965,42.5718005106983,43.1173477592612,52.3031120005305,69.3896459980622,135.027356843803,121.670304364339,110.588667917746,132.668047344339,107.733724959137,111.56395813405,170.036618817297,139.336825549029,153.610003668595,128.167409114228,128.877751387268,175.665050970079,120.069376134937,164.837739250944,220.91766864088,153.801166754295
52.7006024219785,104.798644127757,48.1441980708463,43.5289271898012,42.4424266249708,43.4275976565147,51.7655737906144,65.4765442658762,134.249071838515,122.510985523012,110.265854298254,131.607427058004,107.17825704375,110.971199259342,168.570578845897,137.363222581131,154.666565330302,129.29907293285,129.310092035999,175.219549446939,118.955271828301,164.305988265964,216.56813526208,154.287361060997
